Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,onset for second letter
trace,1843,88,sign,3,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,199,track,3,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,354,breath,3,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,404,smell,3,1,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,455,drop,3,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,611,mark,4,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,743,whisper,4,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,759,crumb,-1,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,827,shade,6,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,1037,trail,5,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,1362,spot,3,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,1529,survival,4,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,1682,dash,4,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,1788,strain,4,1,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,1831,taste,3,1,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,2070,slot,5,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
trace,1843,3265,record,2,2,1,trace,"{'Noun': ['a just detectable amount', 'an indication that something has been present', 'a suggestion of some quality', 'a drawing created by superimposing a semitransparent sheet of paper on the original image and copying on it the lines of the original image', ""either of two lines that connect a horse's harness to a wagon or other vehicle or to a whiffletree"", 'a visible mark (as a footprint'], 'Verb': ['follow, discover, or ascertain the course of development of something', 'make a mark or lines on a surface', 'to go back over again', 'pursue or chase relentlessly', 'discover traces of', ""make one's course or travel along a path; travel or pass over, around, or along"", 'copy by following the lines of the original drawing on a transparent sheet placed upon it; make a tracing of', 'read with difficulty']}","['brace', 'grace', 'trace']",brace;grace;trace;glace
